Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS
e-manifest.18f.gov,18f.gov,https://e-manifest.18f.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
e-manifest.epa.gov,epa.gov,https://e-manifest.epa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
e-verify.uscis.gov,uscis.gov,http://e-verify.uscis.gov,True,True,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,True,False
ea.oit.va.gov,va.gov,http://www.ea.oit.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eadms.ssahost.ba.ssa.gov,ssa.gov,http://eadms.ssahost.ba.ssa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eagnmnmepc9d.usps.gov,usps.gov,http://eagnmnmepc9d.usps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eagnmnmepd49.usps.gov,usps.gov,http://eagnmnmepd49.usps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eagnmnmepd4a.usps.gov,usps.gov,http://eagnmnmepd4a.usps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eagnmnmepd4b.usps.gov,usps.gov,http://eagnmnmepd4b.usps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eagnmnmepd4c.usps.gov,usps.gov,http://eagnmnmepd4c.usps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eagnmnmepd4d.usps.gov,usps.gov,http://eagnmnmepd4d.usps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eagnmnmepd4e.usps.gov,usps.gov,http://eagnmnmepd4e.usps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eagnmnmepd4f.usps.gov,usps.gov,http://eagnmnmepd4f.usps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eagnmnmepd50.usps.gov,usps.gov,http://eagnmnmepd50.usps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eagnmnmepd5f.usps.gov,usps.gov,http://eagnmnmepd5f.usps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eagnmnmepd60.usps.gov,usps.gov,http://eagnmnmepd60.usps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eagnmnmepd61.usps.gov,usps.gov,http://eagnmnmepd61.usps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eagnmnmepd62.usps.gov,usps.gov,http://eagnmnmepd62.usps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eagnmnmeqa9a.usps.gov,usps.gov,http://eagnmnmeqa9a.usps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eai.nlm.nih.gov,nih.gov,http://eai.nlm.nih.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eaop.nmfs.noaa.gov,noaa.gov,http://eaop.nmfs.noaa.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
eap.msfc.nasa.gov,nasa.gov,https://eap.msfc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
earlecclements.jobcorps.gov,jobcorps.gov,http://earlecclements.jobcorps.gov,True,False,,False,False,False,False,True,False,True,False,,,False,False,False,False,True,False,False
earlywarning.usgs.gov,usgs.gov,http://earlywarning.usgs.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
earth.jsc.nasa.gov,nasa.gov,https://earth.jsc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,True,True,True
earthdata.nasa.gov,nasa.gov,https://earthdata.nasa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
earthnow.usgs.gov,usgs.gov,https://earthnow.usgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=86400; includeSubDomains,86400,True,False,False,False,True,True,False
earthobservatory.nasa.gov,nasa.gov,http://earthobservatory.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
earthquake.usgs.gov,usgs.gov,http://earthquake.usgs.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
earthsciences.gsfc.nasa.gov,nasa.gov,http://earthsciences.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eastcoast.coastwatch.noaa.gov,noaa.gov,https://eastcoast.coastwatch.noaa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
eauth.va.gov,va.gov,http://eauth.va.gov,True,False,,False,False,False,True,True,False,False,False,,,False,False,False,False,True,False,False
ebenefits-preprod.aac.va.gov,va.gov,http://ebenefits-preprod.aac.va.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ebenefits.va.gov,va.gov,https://www.ebenefits.va.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
ebusiness.epa.gov,epa.gov,http://ebusiness.epa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ebuy-dev.fas.gsa.gov,gsa.gov,http://ebuy-dev.fas.gsa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ebuy-test.fas.gsa.gov,gsa.gov,https://ebuy-test.fas.gsa.gov,True,False,,False,True,False,True,True,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ebuy.gsa.gov,gsa.gov,https://ebuy.gsa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ec.edit.usembassy.gov,usembassy.gov,https://ec.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fresponse_type%3Dcode%26scope%3Dopenid%2Bemail%2Bprofile%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26state%3DE3XANMe0TE1HdndXMOxYRA5Ceeg%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26nonce%3DTywp-ib-WEELk6uw5Mqksj8EsxNyYZINOD4DV1HBEpU%26hd%3Damerica.gov%26from_login%3D1%26as%3D-5e877846f88cda92&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
ec.msfc.nasa.gov,nasa.gov,https://ec.msfc.nasa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
ec.usembassy.gov,usembassy.gov,https://ec.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
eca.dev.state.gov,state.gov,http://eca.dev.state.gov,True,True,,False,False,False,False,True,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,False,True
eca.state.gov,state.gov,https://eca.state.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
eca.test.state.gov,state.gov,http://eca.test.state.gov,True,True,,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,False,True
ecdev.msfc.nasa.gov,nasa.gov,http://ecdev.msfc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
echo.epa.gov,epa.gov,https://echo.epa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,False,True,True,True
echodev.epa.gov,epa.gov,http://echodev.epa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
echolab.epa.gov,epa.gov,https://echolab.epa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
echolabstage.epa.gov,epa.gov,http://echolabstage.epa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
echomapfilter.epa.gov,epa.gov,https://echomapfilter.epa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
echomapfilterstage.epa.gov,epa.gov,http://echomapfilterstage.epa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
echostage.epa.gov,epa.gov,http://echostage.epa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eclipse.gsfc.nasa.gov,nasa.gov,https://eclipse.gsfc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains;,63072000,True,False,False,False,True,True,True
eclipse2017-v.gsfc.nasa.gov,nasa.gov,http://eclipse2017-v.gsfc.nasa.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
eclipse2017.gsfc.nasa.gov,nasa.gov,https://eclipse2017.gsfc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains;,63072000,True,False,False,False,True,True,True
eclipse2017.nasa.gov,nasa.gov,https://eclipse2017.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains;,63072000,True,False,False,False,True,True,True
eclipses.gsfc.nasa.gov,nasa.gov,http://eclipses.gsfc.nasa.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
eclkc.ohs.acf.hhs.gov,hhs.gov,http://eclkc.ohs.acf.hhs.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
ecom.msfc.nasa.gov,nasa.gov,http://ecom.msfc.nasa.gov,True,True,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
economist.usajobs.gov,usajobs.gov,https://economist.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ecos-beta.fws.gov,fws.gov,http://ecos-beta.fws.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
ecos-training.fws.gov,fws.gov,http://ecos-training.fws.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
ecos.fws.gov,fws.gov,http://ecos.fws.gov,True,False,,True,False,False,False,False,False,False,False,max-age=0,0,False,False,False,False,True,False,False
ecosar.gsfc.nasa.gov,nasa.gov,http://ecosar.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,True,max-age=1000; includeSubDomains,1000,True,False,False,False,False,False,False
ecostress.jpl.nasa.gov,nasa.gov,http://ecostress.jpl.nasa.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
ecosystems.usgs.gov,usgs.gov,https://ecosystems.usgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,False,True,True,True
ecowatch.ncddc.noaa.gov,noaa.gov,https://ecowatch.ncddc.noaa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ecuador.usembassy.gov,usembassy.gov,https://ecuador.usembassy.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
ed.ecpic.gov,ecpic.gov,https://ed.ecpic.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
edclxs104.cr.usgs.gov,usgs.gov,http://edclxs104.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
edclxs70.cr.usgs.gov,usgs.gov,http://edclxs70.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
edclxvs56.cr.usgs.gov,usgs.gov,http://edclxvs56.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
edcrcaeo.cr.usgs.gov,usgs.gov,http://edcrcaeo.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eddataexpress.ed.gov,ed.gov,https://eddataexpress.ed.gov,True,False,,False,True,False,True,True,False,False,True,max-age=7200,7200,False,False,False,False,True,True,False
eddataexpress.newprod.ed.gov,ed.gov,http://eddataexpress.newprod.ed.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eddn.usgs.gov,usgs.gov,https://eddn.usgs.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
ede.cr.usgs.gov,usgs.gov,http://ede.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
edecs.fws.gov,fws.gov,https://edecs.fws.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
edg.epa.gov,epa.gov,https://edg.epa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
edison.jobcorps.gov,jobcorps.gov,http://edison.jobcorps.gov,True,False,,False,False,False,False,True,False,True,False,,,False,False,False,False,True,False,False
edit-local.atf.gov,atf.gov,http://edit-local.atf.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
edit-petitions.whitehouse.gov,whitehouse.gov,http://edit-petitions.whitehouse.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
edit-testint-nccic.dhs.gov,dhs.gov,http://edit-testint-nccic.dhs.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
edit.atf.gov,atf.gov,https://edit.atf.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
edit.benefits.gov,benefits.gov,http://edit.benefits.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
edit.bulkorder.ftc.gov,ftc.gov,http://edit.bulkorder.ftc.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
edit.disasterassistance.gov,disasterassistance.gov,http://edit.disasterassistance.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
